label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
3,11,78,39,16,frame_00.png,100,100
3,0,45,36,10,frame_01.png,100,100
3,45,57,55,4,frame_02.png,100,100
3,40,21,59,10,frame_03.png,100,100
3,0,43,34,7,frame_04.png,100,100
3,21,95,11,5,frame_05.png,100,100
3,12,67,53,9,frame_05.png,100,100
3,54,38,46,5,frame_06.png,100,100
3,10,25,52,5,frame_07.png,100,100
3,11,95,12,5,frame_08.png,100,100
3,0,57,43,8,frame_08.png,100,100
3,16,89,23,11,frame_09.png,100,100
3,33,61,53,7,frame_09.png,100,100
3,41,44,53,8,frame_10.png,100,100
3,5,25,55,9,frame_11.png,100,100
3,0,37,41,7,frame_12.png,100,100
3,12,53,48,9,frame_13.png,100,100
3,40,57,47,4,frame_14.png,100,100
