label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
2,0,23,66,68,frame_00.png,100,100
2,0,18,70,67,frame_01.png,100,100
2,1,28,76,56,frame_02.png,100,100
2,0,26,77,57,frame_03.png,100,100
2,0,26,78,61,frame_04.png,100,100
2,0,19,74,65,frame_05.png,100,100
2,0,21,98,73,frame_06.png,100,100
2,0,24,90,63,frame_07.png,100,100
2,0,16,86,62,frame_08.png,100,100
2,12,16,73,45,frame_09.png,100,100
2,15,19,64,39,frame_10.png,100,100
2,11,22,65,36,frame_11.png,100,100
2,0,22,79,48,frame_12.png,100,100
2,0,16,93,63,frame_13.png,100,100
2,0,12,95,58,frame_14.png,100,100
