label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
2,32,44,33,20,frame_00.png,100,100
2,28,43,37,21,frame_01.png,100,100
2,23,43,37,23,frame_02.png,100,100
2,30,42,30,23,frame_03.png,100,100
2,28,44,32,22,frame_04.png,100,100
2,28,43,31,26,frame_05.png,100,100
2,25,43,34,24,frame_06.png,100,100
2,24,43,33,26,frame_07.png,100,100
2,41,41,32,24,frame_08.png,100,100
2,44,40,30,24,frame_09.png,100,100
2,46,38,28,25,frame_10.png,100,100
2,46,38,30,23,frame_11.png,100,100
2,46,39,30,22,frame_12.png,100,100
2,46,39,29,22,frame_13.png,100,100
2,44,39,29,22,frame_14.png,100,100
