label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
2,54,11,46,60,frame_00.png,100,100
2,0,26,78,61,frame_01.png,100,100
2,48,40,52,60,frame_02.png,100,100
2,36,19,64,58,frame_03.png,100,100
2,20,38,72,59,frame_04.png,100,100
2,0,15,79,60,frame_05.png,100,100
2,4,33,74,62,frame_06.png,100,100
2,12,11,71,55,frame_07.png,100,100
2,6,29,73,61,frame_08.png,100,100
2,17,0,75,58,frame_09.png,100,100
2,0,28,75,61,frame_10.png,100,100
2,22,12,71,56,frame_11.png,100,100
2,0,36,68,60,frame_12.png,100,100
2,24,20,66,54,frame_13.png,100,100
2,0,25,64,60,frame_14.png,100,100
