label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
3,31,24,20,36,frame_00.png,100,100
3,31,24,21,34,frame_01.png,100,100
3,32,24,21,35,frame_02.png,100,100
3,36,23,20,34,frame_03.png,100,100
3,40,22,20,36,frame_04.png,100,100
3,42,22,21,36,frame_05.png,100,100
3,31,22,14,35,frame_06.png,100,100
3,13,24,7,33,frame_07.png,100,100
3,5,26,11,34,frame_08.png,100,100
3,17,26,19,31,frame_09.png,100,100
3,29,24,20,33,frame_10.png,100,100
3,32,24,19,32,frame_11.png,100,100
3,38,25,18,32,frame_12.png,100,100
3,43,26,19,32,frame_13.png,100,100
3,44,27,21,32,frame_14.png,100,100
