label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
2,19,16,44,41,frame_00.png,100,100
2,16,15,45,42,frame_01.png,100,100
2,15,14,46,42,frame_02.png,100,100
2,16,11,49,46,frame_03.png,100,100
2,18,10,53,48,frame_04.png,100,100
2,15,13,55,50,frame_05.png,100,100
2,14,16,54,49,frame_06.png,100,100
2,13,16,54,49,frame_07.png,100,100
2,16,16,54,48,frame_08.png,100,100
2,18,16,55,52,frame_09.png,100,100
2,21,16,55,52,frame_10.png,100,100
2,25,17,55,51,frame_11.png,100,100
2,30,18,53,47,frame_12.png,100,100
2,30,15,54,48,frame_13.png,100,100
2,32,14,54,49,frame_14.png,100,100
