label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
2,33,45,30,28,frame_00.png,100,100
2,31,43,33,29,frame_01.png,100,100
2,33,43,32,28,frame_02.png,100,100
2,33,43,31,28,frame_03.png,100,100
2,13,43,42,29,frame_04.png,100,100
2,7,43,41,27,frame_05.png,100,100
2,8,42,37,29,frame_06.png,100,100
2,8,42,38,28,frame_07.png,100,100
2,8,40,39,29,frame_08.png,100,100
2,8,41,39,28,frame_09.png,100,100
2,8,40,39,28,frame_10.png,100,100
2,9,40,37,29,frame_11.png,100,100
2,8,40,44,29,frame_12.png,100,100
2,7,39,45,30,frame_13.png,100,100
2,8,38,45,31,frame_14.png,100,100
