label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
4,0,13,51,35,frame_00.png,100,100
4,0,18,68,28,frame_01.png,100,100
4,0,21,69,22,frame_02.png,100,100
4,0,23,66,18,frame_03.png,100,100
4,0,25,72,19,frame_04.png,100,100
4,0,29,77,21,frame_05.png,100,100
4,0,29,85,19,frame_06.png,100,100
4,3,31,86,19,frame_07.png,100,100
4,3,31,89,20,frame_08.png,100,100
4,0,30,88,16,frame_09.png,100,100
4,6,25,73,27,frame_10.png,100,100
4,10,22,68,34,frame_11.png,100,100
4,3,25,73,33,frame_12.png,100,100
4,8,24,66,37,frame_13.png,100,100
4,35,23,30,46,frame_14.png,100,100
