label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
4,3,38,75,17,frame_00.png,100,100
4,2,36,77,21,frame_01.png,100,100
4,9,32,74,27,frame_02.png,100,100
4,13,31,68,25,frame_03.png,100,100
4,16,29,62,27,frame_04.png,100,100
4,25,28,56,33,frame_05.png,100,100
4,47,22,35,43,frame_06.png,100,100
4,50,19,29,41,frame_07.png,100,100
4,43,19,25,40,frame_08.png,100,100
4,39,20,25,45,frame_09.png,100,100
4,39,21,28,42,frame_10.png,100,100
4,48,20,22,25,frame_11.png,100,100
4,46,20,26,19,frame_12.png,100,100
4,30,20,25,33,frame_13.png,100,100
4,33,21,30,47,frame_14.png,100,100
