label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
5,21,24,49,35,frame_00.png,100,100
5,18,23,50,35,frame_01.png,100,100
5,15,21,66,36,frame_02.png,100,100
5,20,21,66,29,frame_03.png,100,100
5,17,22,67,26,frame_04.png,100,100
5,18,22,65,28,frame_05.png,100,100
5,24,23,66,25,frame_06.png,100,100
5,10,23,73,37,frame_07.png,100,100
5,13,21,70,38,frame_08.png,100,100
5,9,19,73,32,frame_09.png,100,100
5,0,0,53,45,frame_10.png,100,100
5,0,14,50,33,frame_11.png,100,100
5,0,15,54,35,frame_12.png,100,100
5,12,21,48,36,frame_13.png,100,100
5,14,24,50,34,frame_14.png,100,100
