label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
4,17,42,75,26,frame_00.png,100,100
4,16,43,73,26,frame_01.png,100,100
4,15,44,71,25,frame_02.png,100,100
4,13,44,74,25,frame_03.png,100,100
4,12,44,73,28,frame_04.png,100,100
4,15,46,66,25,frame_05.png,100,100
4,15,44,67,24,frame_06.png,100,100
4,18,44,66,25,frame_07.png,100,100
4,26,44,56,30,frame_08.png,100,100
4,37,42,33,37,frame_09.png,100,100
4,41,41,31,40,frame_10.png,100,100
4,34,42,59,33,frame_11.png,100,100
4,28,44,71,21,frame_12.png,100,100
4,27,44,73,14,frame_13.png,100,100
4,21,45,77,11,frame_14.png,100,100
