label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
5,6,13,82,51,frame_00.png,100,100
5,6,13,83,51,frame_01.png,100,100
5,5,14,81,49,frame_02.png,100,100
5,4,7,95,51,frame_03.png,100,100
5,6,5,94,51,frame_04.png,100,100
5,5,7,95,49,frame_05.png,100,100
5,4,13,95,53,frame_06.png,100,100
5,2,20,77,52,frame_07.png,100,100
5,0,16,81,52,frame_08.png,100,100
5,0,16,81,50,frame_09.png,100,100
5,0,13,88,51,frame_10.png,100,100
5,10,11,88,52,frame_11.png,100,100
5,4,11,90,51,frame_12.png,100,100
5,16,10,79,50,frame_13.png,100,100
5,14,11,77,51,frame_14.png,100,100
