label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
5,0,15,99,57,frame_00.png,100,100
5,0,14,100,55,frame_01.png,100,100
5,0,12,100,53,frame_02.png,100,100
5,10,9,90,50,frame_03.png,100,100
5,5,9,95,50,frame_04.png,100,100
5,3,11,97,49,frame_05.png,100,100
5,4,14,96,50,frame_06.png,100,100
5,1,18,92,51,frame_07.png,100,100
5,0,16,82,61,frame_08.png,100,100
5,0,17,84,61,frame_09.png,100,100
5,0,18,85,60,frame_10.png,100,100
5,0,24,100,56,frame_11.png,100,100
5,0,24,100,60,frame_12.png,100,100
5,0,28,100,65,frame_13.png,100,100
5,0,28,100,43,frame_14.png,100,100
