label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
4,16,27,59,47,frame_00.png,100,100
4,15,27,60,46,frame_01.png,100,100
4,15,26,52,41,frame_02.png,100,100
4,31,16,38,47,frame_03.png,100,100
4,18,26,64,18,frame_04.png,100,100
4,6,27,82,15,frame_05.png,100,100
4,10,26,79,15,frame_06.png,100,100
4,11,27,74,15,frame_07.png,100,100
4,19,25,51,28,frame_08.png,100,100
4,26,25,53,40,frame_09.png,100,100
4,14,29,75,14,frame_10.png,100,100
4,15,21,61,23,frame_11.png,100,100
4,17,20,59,24,frame_12.png,100,100
4,52,16,16,17,frame_13.png,100,100
4,19,5,34,51,frame_14.png,100,100
