label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
5,0,17,99,78,frame_00.png,100,100
5,0,17,100,76,frame_01.png,100,100
5,0,19,100,75,frame_02.png,100,100
5,1,22,94,64,frame_03.png,100,100
5,1,18,84,68,frame_04.png,100,100
5,1,21,85,61,frame_05.png,100,100
5,2,23,98,63,frame_06.png,100,100
5,1,22,99,60,frame_07.png,100,100
5,0,17,94,59,frame_08.png,100,100
5,0,0,41,60,frame_09.png,100,100
5,0,0,59,49,frame_10.png,100,100
5,0,31,77,45,frame_11.png,100,100
5,0,31,85,57,frame_12.png,100,100
5,0,30,85,58,frame_13.png,100,100
5,0,23,92,64,frame_14.png,100,100
