label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
4,21,35,37,51,frame_00.png,100,100
4,23,34,31,45,frame_01.png,100,100
4,25,28,28,48,frame_02.png,100,100
4,15,24,48,37,frame_03.png,100,100
4,16,28,22,43,frame_04.png,100,100
4,13,34,26,33,frame_05.png,100,100
4,19,29,24,33,frame_06.png,100,100
4,17,29,21,39,frame_07.png,100,100
4,18,28,24,39,frame_08.png,100,100
4,22,31,33,36,frame_09.png,100,100
4,27,31,54,30,frame_10.png,100,100
4,26,28,55,31,frame_11.png,100,100
4,23,28,37,34,frame_12.png,100,100
4,23,34,16,36,frame_13.png,100,100
4,2,35,46,31,frame_14.png,100,100
