label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
5,1,21,89,51,frame_00.png,100,100
5,3,21,86,49,frame_01.png,100,100
5,6,19,78,50,frame_02.png,100,100
5,0,12,91,53,frame_03.png,100,100
5,0,12,93,50,frame_04.png,100,100
5,0,12,92,51,frame_05.png,100,100
5,0,13,91,50,frame_06.png,100,100
5,0,14,96,50,frame_07.png,100,100
5,0,14,97,51,frame_08.png,100,100
5,16,21,82,47,frame_09.png,100,100
5,1,23,99,45,frame_10.png,100,100
5,0,22,98,39,frame_11.png,100,100
5,0,22,94,38,frame_12.png,100,100
5,0,18,100,50,frame_13.png,100,100
5,0,18,99,51,frame_14.png,100,100
