label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
1,25,21,48,32,frame_00.png,100,100
1,29,23,50,29,frame_01.png,100,100
1,34,23,46,29,frame_02.png,100,100
1,37,24,42,26,frame_03.png,100,100
1,37,26,45,27,frame_04.png,100,100
1,39,26,40,27,frame_05.png,100,100
1,39,25,49,29,frame_06.png,100,100
1,42,26,46,27,frame_07.png,100,100
1,42,25,45,29,frame_08.png,100,100
1,44,25,43,27,frame_09.png,100,100
1,39,23,43,28,frame_10.png,100,100
1,36,20,52,28,frame_11.png,100,100
1,36,17,45,31,frame_12.png,100,100
1,34,16,50,31,frame_13.png,100,100
1,34,15,48,28,frame_14.png,100,100
